3,0.012456,0.021221,0.007078
3,0.028663,0.02657,0.018992
3,0.013106,0.011604,0.014865
3,0.032286,0.010873,0.015438
3,0.014727,0.01298,0.001714
3,0.035118,0.031811,0.009839
3,0.021258,0.02961,-0.014934
3,0.024589,0.017602,-0.002122
3,0.017875,-0.001683,-0.005516
3,0.024626,0.004411,0.013544
3,0.038015,0.002233,0.011891
3,0.028778,0.001046,-0.014978
3,0.011767,0.01257,-0.015354
3,0.031197,0.021284,0.004337
3,0.02747,0.030327,-0.013461
3,0.02777,0.030863,0.011733
3,0.052439,0.005761,-0.002516
3,0.008881,0.004748,-0.008736
3,0.043143,0.012135,0.021373
3,0.020099,0.026793,0.008173
3,0.040501,0.005168,0.004315
3,0.031129,0.018389,-0.021985
3,0.012875,0.007945,0.003316
3,0.015565,0.028248,0.00953
3,0.040308,-0.002277,-0.00353
3,0.027986,0.032154,0.019057
3,0.012142,0.017167,0.011737
3,0.039779,0.011371,0.013553
3,0.012917,0.029607,0.007888
3,0.047456,0.009989,-0.004711
3,0.044072,0.006365,-0.001734
3,0.049111,0.010113,0.001186
1,0.65555,0.14201,0.009869
1,0.75576,0.21506,-0.1415
1,0.80203,-0.24285,-0.041048
1,0.82057,-0.11084,0.096169
1,0.81027,-0.16002,0.033584
1,0.66372,0.059866,-0.13496
1,0.85802,0.066497,0.15155
1,0.87528,0.017246,-0.19387
1,1,-0.094948,0.039401
1,0.91297,0.14895,-0.1787
1,0.99641,0.062241,0.12483
1,0.95969,-0.083049,-0.17116
1,0.96004,0.046861,0.072304
1,0.64747,0.21892,-0.001557
1,0.91606,0.00371,0.01834
1,0.65726,-0.040053,-0.06634
1,0.65267,0.010022,0.026136
1,0.78655,-0.054569,-0.1711
1,0.85501,-0.11047,0.01444
1,0.64481,0.14408,-0.096629
1,0.7052,0.21966,0.013061
1,0.78521,-0.20274,-0.049508
1,0.78885,0.20199,-0.087787
1,0.92854,0.098267,0.066073
1,0.87522,0.06825,0.02136
1,0.78473,-0.15224,-0.11646
1,0.81164,-0.11448,0.099195
1,0.76582,-0.006597,-0.16792
1,0.76138,-0.049101,-0.035564
1,0.74704,0.10874,-0.17032
5,-0.67005,0.10354,0.0773
5,-0.63863,-0.18258,-0.056572
5,-0.82837,0.25416,-0.022218
5,-1,0.009282,0.026162
5,-0.83458,-0.043843,-0.10397
5,-0.66541,0.15012,0.009738
5,-0.5378,-0.12629,-0.021611
5,-0.75191,-0.00755,-0.19091
5,-0.8688,0.13383,-0.18972
5,-0.65342,0.19263,-0.037985
5,-0.83037,0.018653,0.18133
5,-0.70542,-0.16486,0.077725
5,-0.67654,-0.11725,0.06402
5,-0.6472,0.12975,0.1159
5,-0.71054,-0.19212,-0.069644
5,-0.69922,-0.010178,0.18556
5,-0.88796,0.21699,0.024634
5,-0.60804,-0.14317,0.14183
5,-0.68701,-0.12733,0.065605
5,-0.7303,-0.028432,0.11088
5,-0.76276,-0.043691,0.22124
5,-0.91233,0.002124,0.12859
5,-0.90293,-0.051414,-0.065501
5,-0.56328,0.043116,0.16848
5,-0.66155,0.004645,0.092902
5,-0.79093,0.088899,-0.2147
5,-0.64467,0.12853,0.025348
5,-0.84753,0.094495,-0.17538
5,-0.99757,-0.015033,0.007113
5,-0.70372,-0.005392,0.13992
4,0.15793,0.77034,0.2028
4,0.085456,0.81532,0.009013
4,0.063952,0.57021,0.083292
4,0.13772,0.81219,0.060335
4,0.19984,0.91427,-0.024717
4,0.18938,0.87222,0.072541
4,-0.047386,0.87523,-0.043389
4,-0.065009,0.7081,0.006381
4,-0.11676,0.88497,0.018822
4,0.077269,0.98229,-0.065069
4,0.14548,0.75701,0.020197
4,0.016531,0.96345,0.15829
4,0.14091,1,0.025922
4,0.14404,0.92607,-0.18976
4,-0.001313,0.69812,0.14889
4,-0.12704,0.94096,0.027333
4,0.098416,0.97063,-0.025302
4,0.026788,0.77629,0.10126
4,-0.18153,0.79165,-0.10239
4,0.027898,0.65669,0.084112
4,0.09939,0.61154,-0.061003
4,0.027857,0.82582,-0.22328
4,0.074293,0.98452,0.089591
4,-0.06189,0.67107,0.17929
4,0.033171,0.79426,-0.066694
4,0.131,0.73835,0.1506
4,0.21439,0.91979,-0.042564
4,0.10398,0.695,0.19781
4,0.25027,0.77031,-0.084758
4,0.10877,0.87427,-0.097025
6,-0.011093,-0.60849,-0.14034
6,0.039833,-0.77323,0.068675
6,0.22684,-0.76315,0.079363
6,0.099707,-0.91315,0.15557
6,0.057116,-0.73648,-0.24776
6,-0.12897,-0.59118,0.015622
6,0.17493,-0.68324,0.070991
6,0.042615,-0.95124,-0.11303
6,0.12583,-1,-0.044493
6,-0.037332,-0.65838,-0.093298
6,0.013737,-0.91076,0.041449
6,0.14204,-0.73029,-0.17951
6,-0.019327,-0.72641,-0.2219
6,-0.011907,-0.77893,-0.11331
6,-0.036782,-0.60136,0.13907
6,0.25076,-0.75116,-0.025688
6,-0.087437,-0.74166,0.010664
6,-0.1689,-0.80147,0.004551
6,0.16031,-0.95218,-0.031216
6,-0.03914,-0.71581,0.23021
6,0.19423,-0.73992,-0.13579
6,-0.1566,-0.81526,-0.10514
6,-0.009562,-0.59959,-0.049685
6,-0.084248,-0.81926,-0.22261
6,0.024772,-0.92685,0.17512
6,-0.069702,-0.54001,-0.050217
6,0.008464,-0.76168,-0.020544
6,0.21696,-0.67639,-0.099286
6,-0.001858,-0.61081,-0.028662
6,0.12684,-0.96368,0.11039
7,-0.13872,-0.053371,0.73866
7,0.25238,-0.053187,0.85663
7,0.18017,0.079969,0.81176
7,0.001303,0.15496,0.86247
7,-0.08718,-0.029198,0.61481
7,0.10107,-0.16327,0.77453
7,-0.1007,-0.012774,0.74886
7,0.19178,-0.021578,0.75983
7,-0.11387,0.22834,0.74099
7,0.10142,-0.07276,0.58529
7,-0.14774,-0.08753,0.73182
7,-0.010122,0.21635,0.83027
7,-0.016697,0.22733,0.72121
7,0.1347,-0.18273,0.69494
7,-0.14935,0.15324,0.73487
7,0.077541,0.03991,0.87135
7,0.13322,0.094754,0.56083
7,-0.057618,0.20366,0.70698
7,0.009707,0.23777,0.88474
7,0.048099,-0.10354,0.58768
7,-0.03179,0.14689,0.67429
7,0.11658,-0.17473,0.61649
7,0.23021,0.070858,0.68542
7,0.053087,0.16959,0.90604
7,0.08481,-0.070624,0.56357
7,0.02078,0.1148,0.79697
7,0.096421,0.11624,0.55878
7,-0.11174,0.11493,0.7485
7,-0.050443,-0.2253,0.74001
7,-0.000796,0.020833,1
2,-0.16546,0.17514,-0.73192
2,0.000825,-0.007734,-1
2,-0.077624,0.13603,-0.93205
2,0.20053,-0.084821,-0.74171
2,0.013929,0.15733,-0.78556
2,0.19604,-0.058278,-0.73581
2,0.095498,0.043986,-0.7491
2,-0.014972,0.11855,-0.72953
2,0.088019,-0.12023,-0.92095
2,-0.10389,0.11118,-0.85858
2,-0.10333,-0.14742,-0.90641
2,0.028508,0.085886,-0.60502
2,0.00634,0.050048,-0.80623
2,-0.11577,-0.022214,-0.69842
2,0.19484,-0.12414,-0.73703
2,0.037628,0.092718,-0.75409
2,-0.10857,0.16333,-0.79843
2,0.1555,0.1922,-0.77387
2,-0.054116,-0.12458,-0.62125
2,0.065987,0.16516,-0.93551
2,-0.065933,-0.11453,-0.63486
2,0.19999,-0.053824,-0.93921
2,0.19669,0.13002,-0.71788
2,0.000121,0.056651,-0.77707
2,-0.15103,0.081577,-0.61643
2,0.074391,5e-06,-0.69891
2,0.13148,-0.21026,-0.7996
2,-0.076449,-0.073418,-0.73781
2,-0.048699,0.032597,-0.93169
2,-0.10232,0.12723,-0.66686
